member_id,chamber,congress,number,date,year,category,requires,vote_id,question,bill,amendment,vote,bill_title,amendment_title,text
S223,s,107.0,110.0,2001-05-17T09:09:00-04:00,2001,amendment,1/2,s110-107.2001,On the Amendment S.Amdt. 622 to S.Amdt. 358 to S. 1 (Better Education for Students and Teachers Act),"{""title"": ""Better Education for Students and Teachers Act"", ""type"": ""s"", ""number"": 1, ""congress"": 107}","{""type"": ""s"", ""number"": 622, ""purpose"": ""To amend the Individuals with Disabilities Education Act to fully fund 40 percent of the average per pupil expenditure for programs under part B of such Act.""}",1.0,Better Education for Students and Teachers Act,,On the Amendment S.Amdt.  to S.Amdt.  to S.  (Better Education for Students and Teachers Act) Better Education for Students and Teachers Act 
S223,s,107.0,111.0,2001-05-17T09:44:00-04:00,2001,amendment,1/2,s111-107.2001,On the Amendment S.Amdt. 443 to S.Amdt. 358 to S. 1 (Better Education for Students and Teachers Act),"{""title"": ""Better Education for Students and Teachers Act"", ""type"": ""s"", ""number"": 1, ""congress"": 107}","{""type"": ""s"", ""number"": 443, ""purpose"": ""To amend the Higher Education Act of 1965 to extend loan forgiveness for certain loans to Head Start teachers.""}",1.0,Better Education for Students and Teachers Act,,On the Amendment S.Amdt.  to S.Amdt.  to S.  (Better Education for Students and Teachers Act) Better Education for Students and Teachers Act 
S223,s,107.0,112.0,2001-05-17T15:48:00-04:00,2001,amendment,1/2,s112-107.2001,On the Amendment S.Amdt. 654 to H.R. 1836 (Economic Growth and Tax Relief Reconciliation Act of 2001),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 654, ""purpose"": ""To accelerate the elimination of the marriage penalty in the standard deduction and 15-percent bracket and to modify the reduction in the marginal rate of tax.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Amendment S.Amdt.  to H.R.  (Economic Growth and Tax Relief Reconciliation Act of ) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,113.0,2001-05-17T16:16:00-04:00,2001,amendment,1/2,s113-107.2001,On the Amendment S.Amdt. 659 to H.R. 1836 (Economic Growth and Tax Relief Reconciliation Act of 2001),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 659, ""purpose"": ""To begin the phase-in of the elimination of the marriage penalty in the standard deduction in 2002 and to offset the revenue loss.""}",0.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Amendment S.Amdt.  to H.R.  (Economic Growth and Tax Relief Reconciliation Act of ) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,114.0,2001-05-17T19:46:00-04:00,2001,amendment,1/2,s114-107.2001,On the Amendment S.Amdt. 669 to H.R. 1836 (Economic Growth and Tax Relief Reconciliation Act of 2001),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 669, ""purpose"": ""To increase the deduction for higher education expenses for certain taxpayers and to increase the tax credit for student loan interest.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Amendment S.Amdt.  to H.R.  (Economic Growth and Tax Relief Reconciliation Act of ) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,115.0,2001-05-21T18:19:00-04:00,2001,procedural,3/5,s115-107.2001,On the Motion (Motion to Waive CBA  re: Gregg Amdt. No.656),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 656, ""purpose"": ""To provide a temporary reduction in the maximum capital gains rate from 20 percent to 15 percent.""}",0.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Motion (Motion to Waive CBA  re: Gregg Amdt. No.) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,116.0,2001-05-21T18:50:00-04:00,2001,amendment,1/2,s116-107.2001,On the Amendment S.Amdt. 674 to H.R. 1836 (Economic Growth and Tax Relief Reconciliation Act of 2001),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 674, ""purpose"": ""To provide a marginal tax rate reduction for all taxpayers.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Amendment S.Amdt.  to H.R.  (Economic Growth and Tax Relief Reconciliation Act of ) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,117.0,2001-05-21T19:12:00-04:00,2001,procedural,3/5,s117-107.2001,On the Motion (Motion to Waive CBA re: Rockefeller Amendment No. 679),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 679, ""purpose"": ""To delay the reduction of the top income tax rate for individuals until a real Medicare prescription drug benefit is enacted.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Motion (Motion to Waive CBA re: Rockefeller Amendment No. ) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,118.0,2001-05-21T19:34:00-04:00,2001,procedural,3/5,s118-107.2001,"On the Motion (Motion to Waive CBA  re: Bayh Amdt. No. 685, as modified)","{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 685, ""purpose"": ""To preserve and protect the surpluses by providing a trigger to delay tax reductions and mandatory spending increases and limit discretionary spending if certain deficit targets are not met over the next 10 years.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,"On the Motion (Motion to Waive CBA  re: Bayh Amdt. No. , as modified) Economic Growth and Tax Relief Reconciliation Act of  "
S223,s,107.0,119.0,2001-05-21T19:50:00-04:00,2001,amendment,1/2,s119-107.2001,On the Amendment S.Amdt. 687 to H.R. 1836 (Economic Growth and Tax Relief Reconciliation Act of 2001),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 687, ""purpose"": ""To provide for a substitute amendment which amends the Internal Revenue Code of 1986 to provide for a 10-percent income tax bracket.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Amendment S.Amdt.  to H.R.  (Economic Growth and Tax Relief Reconciliation Act of ) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,12.0,2001-02-14T15:04:00-05:00,2001,passage,1/2,s12-107.2001,On Passage of the Bill S. 320,"{""title"": ""A bill to make technical corrections in patent, copyright, and trademark laws."", ""type"": ""s"", ""number"": 320, ""congress"": 107}",null,1.0,"A bill to make technical corrections in patent, copyright, and trademark laws.",,"On Passage of the Bill S.  A bill to make technical corrections in patent, copyright, and trademark laws. "
S223,s,107.0,120.0,2001-05-21T20:10:00-04:00,2001,amendment,1/2,s120-107.2001,On the Amendment S.Amdt. 688 to H.R. 1836 (Economic Growth and Tax Relief Reconciliation Act of 2001),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 688, ""purpose"": ""To provide a reduction in State estate tax revenues in proportion to the reduction in Federal estate tax revenues.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Amendment S.Amdt.  to H.R.  (Economic Growth and Tax Relief Reconciliation Act of ) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,121.0,2001-05-21T20:27:00-04:00,2001,procedural,3/5,s121-107.2001,On the Motion (Motion to Waive Wellstone Motion to Commit to the Committee on Finance),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 692, ""purpose"": ""To establish a reserve account to provide funds for Federal education programs.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Motion (Motion to Waive Wellstone Motion to Commit to the Committee on Finance) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,122.0,2001-05-21T20:46:00-04:00,2001,procedural,1/2,s122-107.2001,On the Motion (Motion to Waive CBA  re: Byrd Amdt. No. 703),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 703, ""purpose"": ""To strike all marginal rate tax cuts except for the establishment of the 10 percent rate and strike all estate and gift tax provisions taking effect after 2006 in order to provide funds to strengthen social security, extend the solvency of the Social Security Trust Funds, maintain progressivity in the social security benefit system, continue to lift more seniors out of poverty, extend the solvency of the Medicare Trust Funds, and provide prescription drug benefits.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Motion (Motion to Waive CBA  re: Byrd Amdt. No. ) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,123.0,2001-05-21T21:02:00-04:00,2001,amendment,1/2,s123-107.2001,On the Amendment S.Amdt. 695 to H.R. 1836 (Economic Growth and Tax Relief Reconciliation Act of 2001),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 695, ""purpose"": ""To limit the reduction in the 39.6% rate to 38% and to replace the estate tax repeal with increases in the unified credit and the family-owned business exclusion so that the savings may be used for Federal debt reduction and improvements to the Nation's nontransportation infrastructure.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Amendment S.Amdt.  to H.R.  (Economic Growth and Tax Relief Reconciliation Act of ) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,124.0,2001-05-21T21:20:00-04:00,2001,amendment,1/2,s124-107.2001,On the Amendment S.Amdt. 713 to H.R. 1836 (Economic Growth and Tax Relief Reconciliation Act of 2001),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 713, ""purpose"": ""Replacing the estate tax repeal with a phased-in increase in the exemption amount to $4,000,000, an unlimited qualified family-owned business exclusion beginning in 2003, and a reduction in the top rate to 45 percent.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Amendment S.Amdt.  to H.R.  (Economic Growth and Tax Relief Reconciliation Act of ) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,125.0,2001-05-21T21:37:00-04:00,2001,procedural,3/5,s125-107.2001,On the Motion (Motion to Waive CBA re: Bingaman Amdt. No. 717),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 717, ""purpose"": ""To provide energy conservation and production tax incentives.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Motion (Motion to Waive CBA re: Bingaman Amdt. No. ) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,126.0,2001-05-21T21:53:00-04:00,2001,amendment,1/2,s126-107.2001,On the Amendment S.Amdt. 660 to H.R. 1836 (Economic Growth and Tax Relief Reconciliation Act of 2001),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 660, ""purpose"": ""To limit the reduction in the 39.6 rate bracket to 1 percentage point and to increase the maximum taxable income subject to the 15 percent rate.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Amendment S.Amdt.  to H.R.  (Economic Growth and Tax Relief Reconciliation Act of ) Economic Growth and Tax Relief Reconciliation Act of  
S223,s,107.0,127.0,2001-05-21T22:09:00-04:00,2001,procedural,3/5,s127-107.2001,On the Motion (Motion to Waive CBA  re: Motion to Commit to the Committee on Finance),"{""title"": ""A bill to provide for reconciliation pursuant to section 104 of the concurrent resolution on the budget for fiscal year 2002."", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}",null,1.0,A bill to provide for reconciliation pursuant to section 104 of the concurrent resolution on the budget for fiscal year 2002.,,On the Motion (Motion to Waive CBA  re: Motion to Commit to the Committee on Finance) A bill to provide for reconciliation pursuant to section  of the concurrent resolution on the budget for fiscal year . 
S223,s,107.0,128.0,2001-05-21T20:26:00-04:00,2001,procedural,3/5,s128-107.2001,On the Motion (Motion to Waive CBA  re: Smith (NH) Amdt. No. 723 ),"{""title"": ""Economic Growth and Tax Relief Reconciliation Act of 2001"", ""type"": ""hr"", ""number"": 1836, ""congress"": 107}","{""type"": ""s"", ""number"": 723, ""purpose"": ""To make permanent the moratorium on the imposition of taxes on the Internet.""}",1.0,Economic Growth and Tax Relief Reconciliation Act of 2001,,On the Motion (Motion to Waive CBA  re: Smith (NH) Amdt. No.  ) Economic Growth and Tax Relief Reconciliation Act of  
